sample_id,has_instruction,ade_instruction_m,fde_instruction_m,ade_baseline_m,fde_baseline_m,delta_ade_m,delta_fde_m,ade_instruction_norm,fde_instruction_norm,ade_baseline_norm,fde_baseline_norm,delta_ade_norm,delta_fde_norm
scene-0044_6_471b05c1,1,4.385934770107269,5.871558785438538,4.0437012910842896,3.126786947250366,-0.34223347902297974,-2.7447718381881714,0.43859347701072693,0.5871558785438538,0.40437012910842896,0.3126786947250366,-0.034223347902297974,-0.27447718381881714
scene-0044_8_471b05c1,1,1.597200185060501,2.399282306432724,2.674614191055298,5.811593532562256,1.0774140059947968,3.412311226129532,0.1597200185060501,0.2399282306432724,0.2674614191055298,0.5811593532562256,0.10774140059947968,0.3412311226129532
scene-0044_10_471b05c1,1,3.27900230884552,10.562866926193237,5.212172865867615,15.189741849899292,1.9331705570220947,4.626874923706055,0.327900230884552,1.0562866926193237,0.5212172865867615,1.5189741849899292,0.19331705570220947,0.46268749237060547
scene-0044_12_471b05c1,1,5.317797660827637,15.267044305801392,7.2879815101623535,20.11612892150879,1.9701838493347168,4.8490846157073975,0.5317797660827637,1.5267044305801392,0.7287981510162354,2.011612892150879,0.19701838493347168,0.48490846157073975
scene-0044_14_471b05c1,1,4.207127690315247,12.728980779647827,5.360227823257446,15.114983320236206,1.1531001329421997,2.386002540588379,0.42071276903152466,1.2728980779647827,0.5360227823257446,1.5114983320236206,0.11531001329421997,0.2386002540588379
scene-0044_16_471b05c1,1,7.625262141227722,18.850189447402954,8.629580736160278,21.441702842712402,1.0043185949325562,2.5915133953094482,0.7625262141227722,1.8850189447402954,0.8629580736160278,2.1441702842712402,0.10043185949325562,0.2591513395309448
scene-0044_18_471b05c1,1,9.130010604858398,20.159661769866943,9.931608438491821,22.505183219909668,0.8015978336334229,2.3455214500427246,0.9130010604858398,2.0159661769866943,0.9931608438491821,2.250518321990967,0.08015978336334229,0.23455214500427246
scene-0044_20_471b05c1,1,7.7279132604599,17.522300481796265,8.476194143295288,19.19577717781067,0.7482808828353882,1.6734766960144043,0.77279132604599,1.7522300481796265,0.8476194143295288,1.919577717781067,0.07482808828353882,0.16734766960144043
scene-0044_22_471b05c1,1,7.096242308616638,16.907435655593872,7.841126918792725,18.440321683883667,0.7448846101760864,1.532886028289795,0.7096242308616638,1.6907435655593872,0.7841126918792725,1.8440321683883667,0.07448846101760864,0.1532886028289795
scene-0044_23_471b05c1,1,6.836826205253601,17.071453332901,7.5351256132125854,18.23276162147522,0.6982994079589844,1.1613082885742188,0.6836826205253601,1.7071453332901,0.7535125613212585,1.823276162147522,0.06982994079589844,0.11613082885742188
scene-0044_0_20e2177e,1,6.16609513759613,15.908305644989014,5.63149094581604,11.787306070327759,-0.5346041917800903,-4.120999574661255,0.616609513759613,1.5908305644989014,0.563149094581604,1.1787306070327759,-0.05346041917800903,-0.4120999574661255
scene-0044_2_20e2177e,1,6.500264406204224,15.044946670532227,6.366246938705444,12.242058515548706,-0.1340174674987793,-2.8028881549835205,0.6500264406204224,1.5044946670532227,0.6366246938705444,1.2242058515548706,-0.01340174674987793,-0.28028881549835205
scene-0044_4_20e2177e,1,5.986530184745789,12.439320087432861,5.563253164291382,8.647673726081848,-0.42327702045440674,-3.791646361351013,0.5986530184745789,1.2439320087432861,0.5563253164291382,0.8647673726081848,-0.042327702045440674,-0.3791646361351013
scene-0044_6_20e2177e,1,4.882635474205017,7.977623343467712,4.0437012910842896,3.126786947250366,-0.8389341831207275,-4.850836396217346,0.4882635474205017,0.7977623343467712,0.40437012910842896,0.3126786947250366,-0.08389341831207275,-0.4850836396217346
scene-0044_8_20e2177e,1,1.674654483795166,0.7049782574176788,2.674614191055298,5.811593532562256,0.9999597072601318,5.106615275144577,0.1674654483795166,0.07049782574176788,0.2674614191055298,0.5811593532562256,0.09999597072601318,0.5106615275144577
scene-0044_10_20e2177e,1,2.6341229677200317,8.215872049331665,5.212172865867615,15.189741849899292,2.578049898147583,6.973869800567627,0.2634122967720032,0.8215872049331665,0.5212172865867615,1.5189741849899292,0.2578049898147583,0.6973869800567627
scene-0044_12_20e2177e,1,4.734402298927307,13.534092903137207,7.2879815101623535,20.11612892150879,2.5535792112350464,6.582036018371582,0.4734402298927307,1.3534092903137207,0.7287981510162354,2.011612892150879,0.25535792112350464,0.6582036018371582
scene-0044_14_20e2177e,1,3.9088964462280273,11.923441886901855,5.360227823257446,15.114983320236206,1.451331377029419,3.1915414333343506,0.39088964462280273,1.1923441886901855,0.5360227823257446,1.5114983320236206,0.1451331377029419,0.31915414333343506
scene-0044_16_20e2177e,1,7.3604559898376465,18.059860467910767,8.629580736160278,21.441702842712402,1.2691247463226318,3.3818423748016357,0.7360455989837646,1.8059860467910767,0.8629580736160278,2.1441702842712402,0.12691247463226318,0.3381842374801636
scene-0044_18_20e2177e,1,8.983508944511414,19.6152400970459,9.931608438491821,22.505183219909668,0.9480994939804077,2.8899431228637695,0.8983508944511414,1.9615240097045898,0.9931608438491821,2.250518321990967,0.09480994939804077,0.28899431228637695
scene-0044_20_20e2177e,1,7.324193716049194,16.672894954681396,8.476194143295288,19.19577717781067,1.1520004272460938,2.5228822231292725,0.7324193716049194,1.6672894954681396,0.8476194143295288,1.919577717781067,0.11520004272460938,0.25228822231292725
scene-0044_22_20e2177e,1,6.810674667358398,16.296874284744263,7.841126918792725,18.440321683883667,1.0304522514343262,2.1434473991394043,0.6810674667358398,1.6296874284744263,0.7841126918792725,1.8440321683883667,0.10304522514343262,0.21434473991394043
scene-0044_23_20e2177e,1,6.642664670944214,16.64599895477295,7.5351256132125854,18.23276162147522,0.8924609422683716,1.5867626667022705,0.6642664670944214,1.664599895477295,0.7535125613212585,1.823276162147522,0.08924609422683716,0.15867626667022705
scene-0044_0_e4e0fd52,1,4.102863967418671,9.545215368270874,5.63149094581604,11.787306070327759,1.5286269783973694,2.2420907020568848,0.41028639674186707,0.9545215368270874,0.563149094581604,1.1787306070327759,0.15286269783973694,0.22420907020568848
scene-0044_2_e4e0fd52,1,5.56380569934845,11.630734205245972,6.366246938705444,12.242058515548706,0.8024412393569946,0.6113243103027344,0.556380569934845,1.1630734205245972,0.6366246938705444,1.2242058515548706,0.08024412393569946,0.06113243103027344
scene-0044_4_e4e0fd52,1,4.680547714233398,8.392003774642944,5.563253164291382,8.647673726081848,0.8827054500579834,0.2556699514389038,0.46805477142333984,0.8392003774642944,0.5563253164291382,0.8647673726081848,0.08827054500579834,0.02556699514389038
scene-0044_6_e4e0fd52,1,3.473081588745117,4.0497249364852905,4.0437012910842896,3.126786947250366,0.5706197023391724,-0.9229379892349243,0.3473081588745117,0.40497249364852905,0.40437012910842896,0.3126786947250366,0.057061970233917236,-0.09229379892349243
scene-0044_8_e4e0fd52,1,2.773345112800598,7.528230547904968,2.674614191055298,5.811593532562256,-0.09873092174530029,-1.7166370153427124,0.2773345112800598,0.7528230547904968,0.2674614191055298,0.5811593532562256,-0.00987309217453003,-0.17166370153427124
scene-0044_10_e4e0fd52,1,4.879101514816284,15.19752025604248,5.212172865867615,15.189741849899292,0.33307135105133057,-0.0077784061431884766,0.4879101514816284,1.519752025604248,0.5212172865867615,1.5189741849899292,0.03330713510513306,-0.0007778406143188477
